GTIN,BARCODE,RMS_CODE,DESCRIPTION,CONCEPT_GROUP,BRAND,RETURN_POLICY,SUPPLIER_NAME,ALSHAYA_CODE,RETURNABLE
,7640107010026,220224592,SKINCODE ESS PURIFYING CLNS GEL 125ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050077,220216929,SKINCODE CELULAR WRNKL EYECRM 15ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050053,220222625,SKINCODE CELULAR REVTLZE TNR 200ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050152,220232144,SKINCODE CELULAR DAY CRM SPF15 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050114,220229340,SKINCODE CELULAR ANTIAGE CRM 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050107,220229777,SKINCODE CELLULAR PWR CONCENTRAT 30ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050046,220229325,SKINCODE CELLULAR CLNS MILK 200ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050084,220228243,SKINCODE CELLR PERF SKIN CAP 45S,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050237,220220243,SKINCODE CELLR NIGHT RR CRM 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7601070501928,220218388,SKINCODE CELL EYE LIFT POWER PEN 15ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107016035,220224206,SKINCODE BRIGHTENING HAND CREAM 75ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107016011,220216711,SKINCODE BRGHTNG EYE CREAM 15ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010286,220224130,SKINCODE 24H DESTRES CMF BALM 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010323,220221602,SKINCODE 24H COMFORT BODY LTN 200ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107017018,220234122,SKINCD SOS OIL CTRL BLNC SERM 30ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107012860,220203916,SKINCODE EXCLUSIVE ANTI AGING TRIO,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107012792,220191759,V SKINCODE XLCSV AGE PROHBT KIT,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010156,220065855,V SKINCODE SOS OIL CONTROL 30ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050008,220073083,V SKINCODE PURIFYING CLEANSING GEL 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050282,220067962,V SKINCODE CELLULAR OVERNIGHT RESTORATION OIL 30ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050268,220064854,V SKINCODE AGE RENEW MASK 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107016042,220217449,SKNC ALPINE WHITE BRIGHT MASK 50ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010316,220217711,SKINCODE XTR GNTL SKIN RESURCNG CRM 75ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010088,220230549,SKINCODE LIFTING MOISTURE MASK 75ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107050121,220235150,SKINCODE EXCLUS CEL WRNK SERUM 30ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,7640107010248,220053598,SKINCODE DAILY DEFENSE  RECOVERY CREAM SPF30 40ML,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,8809052585976,220064739,VSL ULTRA MOIST HAND MASK 1PAIR,,SKINCODE,,ALPHAMED GENERAL TRADING,,
,8809052585853,220071062,SL REJUVINATING PEARL MASK 1S,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585822,220075060,SL NOSE PORE STRIPS 3STRIPS,,SKINLITE,,AL BORJ MEDICINE TRADING,,
,8809052585433,220071907,SL MOISTURIZING HERB 1MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052588717,220080845,SL LIFT  FIRMING VLINE TREAT 1PATCH,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052584566,220220627,SL INTENSIVE HAIR TREAT STRENGTHEN  VOLUMIZE MASK 18G,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052584542,220224941,SL INTENSIVE HAIR TREAT SHINE  HYDRATE MASK 18G,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052584559,220231805,SL INTENSIVE HAIR TREAT NOURISH  COLOR PROTECT MASK 18G,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585266,220060646,SL GREEN TEA ESSENCE 1MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585808,220090294,SL EYE PUFFINESS MINIMIZING PATCHES 4PATCHES,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585815,220075198,SL DARK CIRCLE REDUCER EYE PATCHES 4PATCHES,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585259,220086007,SL CUCUMBER ESSENCE 1MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585242,220073076,SL ALOE ESSENCE MASK 1MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809420563117,220055767,SKINLITE WHITENING CREAM MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585495,220222210,SKINLITE REJUVENATING ORANGE PADS 10S,,SKINLITE,,AJA INTERNATIONAL,,
,8809052590420,220219757,SKINLITE PURIFYING DEAD SEA MASK 2X10ML,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809420563094,220064741,SKINLITE PEPTIDE WRINKLE CREAM MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585648,220225735,SKINLITE ILLUMINATING ARBUTIN MASK 1S,,SKINLITE,,AJA INTERNATIONAL,,
,8809420563100,220069489,SKINLITE ENERGIZING CREAM MASK,,SKINLITE,,AL BORJ MEDICINE TRADING,,
,8809052585754,220227325,SKINLITE CUCUMBER PEELOFF MASK 14ML,,SKINLITE,,AJA INTERNATIONAL,,
,8809420563148,220056808,SKINLITE AQUA PORE CREAM MASK,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052585655,220220103,SKINLITE AGE DEFYING COLLAGEN MASK 1S,,SKINLITE,,AJA INTERNATIONAL,,
,8809420563155,220050497,SKINLITE AC CONTROL CREAM MASK,,SKINLITE,,AL BORJ MEDICINE TRADING,,
,8809052590437,220216425,SKIN LITE TEA TREE PEELOFF MASK 2X10ML,,SKINLITE,,AJA INTERNATIONAL,,
,8809052585983,220080844,V SL INTENSIVE REPAIR FOOT MASK 1PAIR,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8809052590376,220076532,V SL EXFOLIATING FOOT MASK 1PAIR,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,965014500019,220166332,SKINOREN CREAM 30GM,,SKINLITE,,NALEE INTERNATIONAL LLC,,
,8720387426027,220239422,SKINREPUBLIC VITAMIN C 6 SERUM 30ML,,SKINOREN,,PHARMATRADE,,
,8720387426195,220239054,SKINREPUBLIC SALICYLIC ACID 2 SERUM 30ML,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,8720387426003,220236872,SKINREPUBLIC RETINOID COMPLEX 1 SERUM 30ML,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,8809273160273,220239309,SKINREPUBLIC PEDI PEEL MAX FOOT MASK 40ML,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,8720387426010,220239620,SKINREPUBLIC HYALURONIC ACID 1 SERUM 30ML,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,8720387426225,220239844,SKINREPUBLIC NIACINAMIDE 10 SERUM 30ML,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,5011831092107,220204665,SKYN ORIGINAL CONDOM 3S,,SKINREPUBLIC,,BEDROCK PRESTIGE DISTRIBUTORS JLT,,
,5011831092169,220204314,SKYN ORIGINAL CONDOM 10S,,SKYN,,SARA TRIDENT EMIRATES,,
,5011831092138,220203713,SKYN INTENSE FEEL CONDOM 3S,,SKYN,,SARA TRIDENT EMIRATES,,
,5011831092251,220204959,SKYN INTENSE FEEL CONDOM 10S,,SKYN,,SARA TRIDENT EMIRATES,,
,5011831092190,220204475,SKYN EXTRA LUBE CONDOM 10S,,SKYN,,SARA TRIDENT EMIRATES,,
,5011831092312,220204683,SKYN ELITE CONDOM 10S,,SKYN,,SARA TRIDENT EMIRATES,,
,6901389384016,220059453,J,,SKYN,,SARA TRIDENT EMIRATES,,
,84196033,220222663,SMINT WILDBERRY GUM 8GM,,SLIMPATCH,,EGY-MED,,
,8410031945737,220216580,SMINT TIN PEPPERMINT GUM 35GM,,SMINT,,CHOITRAM,,
,8410031937541,220233608,SMINT STRAWBERRY GUM 142GM,,SMINT,,CHOITRAM,,
,8410031937527,220218011,SMINT PEPPERMINT GUM 142GM,,SMINT,,CHOITRAM,,
,84158833,220162677,SMINT PEPPERMINT,,SMINT,,CHOITRAM,,
,84155634,220220518,SMINT MINT GUM 8GM,,SMINT,,CHOITRAM,,
,84197368,220235408,SMINT BLACKBERRY GUM 8GM,,SMINT,,CHOITRAM,,
,8410031940015,220228798,SMINT BLACKBERRY GUM 142GM,,SMINT,,CHOITRAM,,
,9650137006386,220193182,SNAFI 5MG TAB 30S,,SMINT,,CHOITRAM,,
,6281086341780,220169060,SNAFI TABLET 20MG 12S,,SNAFI,,CITY PHARMACY,,
,6281086031780,220222546,SNAFI 20MG TABLETS 4S,,SNAFI,,CITY PHARMACY,,
,6291101021238,220192133,SNOW HAND SANITIZER 500ML,,SNAFI,,CITY PHARMACY,,
,8437018022021,220187844,SOBERBIA ANTIAGING CREAM SPF20 50ML,,SNOW,,IGC GOODS WHOLESALERS LLC,,
,5019041124755,220085165,SHOP SOCK ENERGISING SOCKS 611,,SOBERBIA,,CIGALAH MEDPHARM,,
,5019041124779,220051657,SHOP SOCK ENERGISING SOCKS 47,,SOCK SHOP,,CITY PLAZA,,
,5019041144432,220099316,SHOP SOCK IOMI FLIGHT SOCKS 80DEN,,SOCK SHOP,,CITY PLAZA,,
,5019041138776,220089802,SHOP SOCK IOMI DIABETC SCK WOMEN 3PRS PK,,SOCK SHOP,,CITY PLAZA,,
,5019041134341,220074936,SHOP SOCK IOMI DIABETC SCK MEN 3PRS PK,,SOCK SHOP,,CITY PLAZA,,
,9650364002519,220089823,SOCLAV 500MG,,SOCK SHOP,,CITY PLAZA,,
,9650364002526,220071739,SOCLAV 125MG,,SOCLAV,,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,3609680214164,220239121,SODA PEELING GEL,,SOCLAV,,AL INMA DRUG STORE & MEDICAL EQUIPMENTS LLC,,
,3609680214218,220239881,SODA HAND CREAM VANILLA,,SODA,,VITAMED,,
,3609680214157,220237758,SODA BUBBLE CLEANSING FOAM,,SODA,,VITAMED,,
,2020321662016,220194476,SOFT CARE FACE SHIELD,,SODA,,VITAMED,,
,76280473667,220211180,SOLARAY ACTIVE MAN 90 CAPS,,SOFT CARE,,AL AROOBA,,
,76280413540,220211018,SOLARAY CALCIUM MAG  ZINC 100 CAPS,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280610413,220211456,SOLARAY ZINC 50MG 100 CAPS,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280675900,220211174,SOLARAY COQ10 100MG 30SFTGLS,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280902280,220211605,SOLARAY FOLIC ACID 80MCG 100 CAPS,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280956665,220211667,SOLARAY HAIR NUTRIENTS 60S,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280286991,220211585,SOLARAY B COMPLEX 100 50 CAPS,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,76280686562,220211589,SOLARAY KIDS CHEWABLE MULTIVITAMIN 60S,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,7680263950118,220231619,SOLCOSERYL OINTMENT 5 20GM,,SOLARAY,,ALFAONE DRUG STORE LLC,,
,3863847003750,220221339,SOLCOSERYL DENTAL ADPASTE 5GM,,SOLCOSERYL,,NEW MEDICAL CENTRE,,
,3863847003828,220228422,SOLCOSERYL 20 JELLY 20G,,SOLCOSERYL,,NEW MEDICAL CENTRE,,
,33984019584,220202201,SOLGAR METHYLCOBALAMIN VIT B12 5000 MCG 30S,,SOLCOSERYL,,NEW MEDICAL CENTRE,,
,33984017252,220201316,SOLGAR MEGASORB VIT B12 2500 MCG NUGGETS 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984004160,220192086,V SOLGAR CALCIUM 600 TAB 120S,,SOLGAR,,NUTRIPHARM FZO,,
,33984009486,220192335,V SOLGAR COQ10 VEGICAPS 200 MG 30S,,SOLGAR,,NUTRIPHARM FZO,,
,33984011816,220191147,V SOLGAR FORMULA VM75 TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984020580,220064872,SOLGAR OMEGA3 950 MG 100SGEL,,SOLGAR,,NUTRIPHARM FZO,,
,33984032750,220192279,V SOLGAR VITAMIN C 1000 MG TAB 90S,,SOLGAR,,NUTRIPHARM FZO,,
,33984033405,220192674,V SOLGAR VD 1000IU CHOLECALCIF 100SGEL,,SOLGAR,,NUTRIPHARM FZO,,
,33984037205,220190454,V SOLGAR ZINC 50 TAB 100S,,SOLGAR,,NUTRIPHARM FZO,,
,33984358720,220077915,SOLGAR VD3 10000 IU SOFTGELS 120S,,SOLGAR,,NUTRIPHARM FZO,,
,33984005204,220221835,SOLGAR CALCI  MAGNESIUMZINC TAB 100S,,SOLGAR,,NUTRIPHARM FZO,,
,33984012493,220217862,SOLGAR GENTLE IRON 25MG VEGI CAPS 90S,,SOLGAR,,NUTRIPHARM FZO,,
,33984013162,220223460,SOLGAR GLUCOSA HYALU CHONDROITIN MSM TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984017351,220229842,SOLGAR HAIR SKIN AND NAILS TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984017443,220230463,SOLGAR MALE MULTIPLE TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984017887,220224806,SOLGAR OMEGA 3 FISH OIL CONCENTRATE SOFT GEL 120S,,SOLGAR,,NUTRIPHARM FZO,,
,33984041615,220226685,SOLGAR SFP TURMERIC EXTRACT 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984011496,220191933,V SOLGAR BCOMPLEX 100 VEGICAPS 50S,,SOLGAR,,NUTRIPHARM FZO,,
,33984014534,220191838,V SOLGAR 5HYDROXYTRYPTOPHAN 30CAPS,,SOLGAR,,NUTRIPHARM FZO,,
,33984027145,220083186,V SOLGAR TONALIN CLA 1300MG SOFTGELS 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984020665,220191705,V SOLGAR OMNIUM TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984041318,220178205,V SOLGAR GINGKO BILOBA 60CAPS,,SOLGAR,,NUTRIPHARM FZO,,
,33984041042,220201381,V SOL SFP ASHWAGANDHA ROOT EXT 60CAPS,,SOLGAR,,NUTRIPHARM FZO,,
,33984020276,220216634,SOLGAR OMEGA 369 SFT GELS CAP 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984013513,220231144,SOLGAR LGLUTATHIONE 250 MG 60,,SOLGAR,,NUTRIPHARM FZO,,
,33984307216,220055776,SOLGAR LCARNITIN 1500MG LEMON 473ML,,SOLGAR,,NUTRIPHARM FZO,,
,33984010802,220234602,SOLGAR FOLIC ACID 400 MCG TAB 100S,,SOLGAR,,NUTRIPHARM FZO,,
,33984010635,220222464,SOLGAR FEMALE MULTI  VITAMIN TAB 60S,,SOLGAR,,NUTRIPHARM FZO,,
,33984004009,220222591,SOLGAR BREWERS YEAST GRAINS TAB WB12 250S,,SOLGAR,,NUTRIPHARM FZO,,
,6291107895727,220196144,VSOLO SOFT CARE PLUS SOLUTION 360 ML,,SOLGAR,,NUTRIPHARM FZO,,
,6291107895710,220195717,VSOLO SOFT CARE PLUS SOLUTION 150ML,,SOLO,,AL NADARA,,
,6291107895703,220194069,VSOLO SOFT CARE PLUS SOLUTION 60 ML,,SOLO,,AL NADARA,,
,8809211693603,220223927,SOLO CONTACTLENS SOLTION 360ML,,SOLO,,AL NADARA,,
,8809211691302,220234802,SOLO CONTACTLENS SOLTION 130ML,,SOLO,,AL NADARA,,
,8809211690602,220067080,SOLO CONTACTLENS SOLTION 60ML,,SOLO,,AL NADARA,,
,794712932918,220230744,ACTIVE IRON FERROUS SULFATE 25MG CAP 30S,,SOLO,,AL NADARA,,
,8809647390558,220214165,SBM YJANCN 30DAYS BRIGHTNG STARTER KIT,,SOLVOTRIN THERAPEUTICS LTD,,TRIANGLE MEDICAL TRADING,,
,8809647390534,220214974,SBM SNAIL TRUECICA MIRACLE STARTER KIT,,SOME BY MI,,AJA INTERNATIONAL,,
,8809647390275,220214760,SBM SNAIL TRUECICA MIRACLE RPR SRM 50ML,,SOME BY MI,,AJA INTERNATIONAL,,
,8809647390121,220214348,SBM PURE VITAMIN C GLOW TONER 200ML,,SOME BY MI,,AJA INTERNATIONAL,,
,8809647390114,220214263,SBM PURE VITAMIN C GLOW SERUM 30ML,,SOME BY MI,,AJA INTERNATIONAL,,
,8809647390244,220214510,SBM BYEBYE BLACKHEAD BUBLE CLNSR 120GM,,SOME BY MI,,AJA INTERNATIONAL,,
,8809647390008,220214239,SBM AHABHA 30DAYS MIRACLE STARTER KIT,,SOME BY MI,,AJA INTERNATIONAL,,
,8809326333661,220214400,SBM AHABHA 30 DAYS MIRACLE TONER 150ML,,SOME BY MI,,AJA INTERNATIONAL,,
,7610940002014,220163876,SONGHA NIGHT 30 CAPS,,SOME BY MI,,AJA INTERNATIONAL,,
,8710103715276,220195353,PHILIPS SONICARE AIRFLOSS ULTRA,,SONGHA,,UNICARE,,
,8710103894070,220207103,PHILIPS SONICARE CLEAN 430 HX680044,,SONICARE,,CASTLE TRADG,,
,8710103633266,220077921,SONICARE SENSITIVE REPLA 2 PCK HX6052,,SONICARE,,CASTLE TRADG,,
,8710103633075,220227573,SONICARE REPLACE HEAD HX6012 2S,,SONICARE,,CASTLE TRADG,,
,8710103796909,220066626,SONICARE DIAMOND CLEAN PINK HX9362,,SONICARE,,CASTLE TRADG,,
,8710103633891,220079204,SONICARE DIAMOND CLEAN HX6062,,SONICARE,,CASTLE TRADG,,
,8710103788935,220087670,SONICARE DIAMOND CLEAN BLACK REP HEAD HX606231,,SONICARE,,CASTLE TRADG,,
,8710103766124,220082489,SONICARE DIAMOND CLEAN BLACK HX9352,,SONICARE,,CASTLE TRADG,,
,8710103708353,220073207,SONICARE AIRFLOSS REPL HEAD HX8032,,SONICARE,,CASTLE TRADG,,
,8710103623267,220081041,SONICARE AIRFLOSS HX8211,,SONICARE,,CASTLE TRADG,,
,8710103633976,220229680,SONICRE SENS REPLACE HEAD HX6082 2S,,SONICARE,,CASTLE TRADG,,
,8710103817390,220064391,SONICARE PREM PLAQUE DEF REPLA 2 PCK HX904217,,SONICARE,,CASTLE TRADG,,
,8710103793779,220070677,SONICARE PLATINUM REPL HEAD HX9042,,SONICARE,,CASTLE TRADG,,
,8710103713203,220051678,SONICARE PLATINUM HX9112  HX917210,,SONICARE,,CASTLE TRADG,,
,8710103668787,220216123,SONICARE KIDS ELECTRIC TB HX6311,,SONICARE,,CASTLE TRADG,,
,8710103775614,220087519,SONICARE FLEXCARE HX6972,,SONICARE,,CASTLE TRADG,,
,8710103817598,220061724,SONICARE DIAMOND CLEAN SMART TB HX9924,,SONICARE,,CASTLE TRADG,,
,8710103623168,220061247,SONICARE AIRFLOS BRUSH HEAD 2PK HX8012,,SONICARE,,CASTLE TRADG,,
,8710103583332,220219279,PHILIPS SONICARE ELECTRIC TB,,SONICARE,,CASTLE TRADG,,
,8710103817444,220205353,PHILIPS SONICARE BRUSH HEAD HX906217,,SONICARE,,CASTLE TRADG,,
,8809545504538,220237944,SOOAE SQUEEZED LEMON SERUM 50ML,,SONICARE,,CASTLE TRADG,,
,8809545504514,220240230,SOOAE SQUEEZED LEMON SCRUB 80ML,,SOOAE,,VITAMED,,
,8809545504545,220238011,SOOAE SQUEEZED LEMON MOISTURIZER 80ML,,SOOAE,,VITAMED,,
,8809545504507,220240007,SOOAE SQUEEZED LEMON CLEANSING FOAM 150ML,,SOOAE,,VITAMED,,
,6291100080298,220231462,SOOLAN PAED SYRUP 100ML,,SOOAE,,VITAMED,,
,3499320007047,220157065,SOOLANTRA 10MG CREAM 15GM,,SOOLAN,,JULPHAR DRUG STORE,,
,3760019121642,220221009,SOSKIN WHITENING BODY LOTION AND SENSITIVE AREA  150 ML,,SOOLANTRA,,MODERN PHARMA,,
,3760019120416,220234263,SOSKIN SUPER MOISTURIZING CREAM 40ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120522,220223709,SOSKIN REGEN ANTIAGEING NIGHT CREAM 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121093,220233991,SOSKIN HYALURONIC SERUM 2PM 30ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120560,220218016,SOSKIN GENTLE PURIFYING CLEANSING GEL 250ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120386,220220091,SOSKIN EYE CARE SERUM 15ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120447,220218658,SOSKIN DRAMATICALLY WHITENING BROWN SPOT CORRECTOR 30ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121086,220233987,SOSKIN W CLARIFYING CREAM 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121840,220236493,SOSKIN SUN CREAM SPF50  TINTED MEDIUM 02 50ML,,SOSKIN,,LIFE LINE,,
,3760019120553,220221677,SOSKIN SOOTHING CLEANSING MILK 250ML,,SOSKIN,,LIFE LINE,,
,3760019121963,220226454,SOSKIN R MICELLE WATER 250ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121277,220225493,SOSKIN R GLYCOLIC NEW SKIN CREAM 50ML,,SOSKIN,,LIFE LINE,,
,3760019120430,220235398,SOSKIN PURIFYING MASK 60ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120515,220219084,SOSKIN MOISTURIZING ANTIAGEING CREAM 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120454,220233317,SOSKIN MATTIFYING GELCREAM 40 ML,,SOSKIN,,LIFE LINE,,
,3760019121444,220234855,SOSKIN LIP PLUMPER MOISTURIZERS 15ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121079,220221189,SOSKIN INTENSE CLARIFYING SERUM 30ML,,SOSKIN,,NOVA CARE,,
,3760019121260,220227720,SOSKIN INSTANT WRINKLE SMOOTHING BASE 15ML,,SOSKIN,,NOVA CARE,,
,3760019120362,220223018,SOSKIN FACE SERUM BRIGHTNESS VITALITY C20 30ML,,SOSKIN,,LIFE LINE,,
,3760019120492,220224648,SOSKIN FACE CREAM MOISTURIZING ENERGIZING 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121833,220226989,SOSKIN EXTREME PROT SUN BLK SPF 50 TINT1 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019120621,220218274,SOSKIN CVITAL INTENSIVE CARE 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121062,220234549,SOSKIN CLARIFYING PREPARATORY LOTION 250ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121055,220231648,SOSKIN CLARIFYING CLEANSING FOAM 150ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121918,220230165,SOSKIN C ANTIAGEING CONCENTRATE 20X15ML,,SOSKIN,,NUTRIPHARM FZO,,
,3760019121475,220228912,SOSKIN A DENSIFYING CREAM 50ML,,SOSKIN,,NUTRIPHARM FZO,,
,85876100125,220155996,SOUTH BEACH LIP  NIPPLES WHITENING 13ML,,SOSKIN,,NUTRIPHARM FZO,,
,858761001015,220223604,SOUTH BEACH LIGHTENING GEL 60 ML,,SOUTH BEACH,,RITE AID,,
,858761001107,220223699,SOUTH BEACH BODY MLK 118ML,,SOUTH BEACH,,RITE AID,,
,684088232333,220195036,VSOV SILVER DAILY IMMUNE SUPPORT 10PPM 236ML,,SOUTH BEACH,,RITE AID,,
,684088232371,220194143,VSOV SILVER DAILY IMMUNE SUPPORT 10PPM 473ML,,SOVEREIGN SILVER,,NUTRIPHARM FZO,,
,6957681745123,220192568,V SPA GEL GLOVES ONE SIZE,,SOVEREIGN SILVER,,NUTRIPHARM FZO,,
,853831008437,220237978,SPONGELLE SUGAR DAHLIA 14 WASHES,,SPA GEL,,NALEE INTERNATIONAL LLC,,
,850780001298,220237788,SPONGELLE FRENCH LAVENDER 14 WASHES,,SPONGELLE,,WELLNESS UNITED INC,,
,850780001267,220239129,SPONGELLE BULGARIAN ROSE 14 WASHES,,SPONGELLE,,WELLNESS UNITED INC,,
,853831008154,220236870,SPONGELLE BEACH GRASS 14 WASHES,,SPONGELLE,,WELLNESS UNITED INC,,
,853831008185,220238158,SPONGOLOGY BODY BUFFER TUBEROSE 20113G,,SPONGELLE,,WELLNESS UNITED INC,,
,853831008192,220238702,SPONGOLOGY BODY BUFFER ROSE 20 113GM,,SPONGOLOGY,,WELLNESS UNITED INC,,
,853831008208,220239412,SPONGOLOGY BODY BUFFER OLIBANUM 20 113GM,,SPONGOLOGY,,WELLNESS UNITED INC,,
,853831008178,220237740,SPONGOLOGY BODY BUFFER LAVENDER 20 113G,,SPONGOLOGY,,WELLNESS UNITED INC,,
,853831008222,220239425,SPONGOLOGY BODY BUFFER GERANIUM 20 113G,,SPONGOLOGY,,WELLNESS UNITED INC,,
,853831008215,220240194,SPONGOLOGY BODY BUFFER COCONUT 20 113GM,,SPONGOLOGY,,WELLNESS UNITED INC,,
,965013700269,220168308,SPORANOX 100MG CAPSULES 15S,,SPONGOLOGY,,WELLNESS UNITED INC,,
,965013700221,220163965,SPORANOX 100MG CAPSULES 4S,,SPORANOX,,CITY PHARMACY,,
,5060022300521,220192656,V ST TROPEZ MOUSSE 120ML,,SPORANOX,,CITY PHARMACY,,
,5060022300538,220190937,V ST TROPEZ INSTANT SELFTAN MOUSSE 240ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,5060022300354,220188898,V ST TROPEZ EVERYDAY BODY MEDDARK 200ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,5060022300347,220190197,V ST TROPEZ EVERYDAY BODY LIGHT 200ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,5060022308145,220169029,DONT USE ST TROPEZ SELFTAN LUXE DRY OIL FACE 30ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,5060022307476,220165522,DONT USE ST TROPEZ INSTANT TAN MED DARK LTN 100ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,5060022307995,220189215,ST TROPEZ SELF TAN EXPRESS BRONZ MOUSSE 200ML,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,8596024019491,129816903,SPEKTRUM GUMMIES ENERGY 60S,,ST TROPEZ,,VITAVISION MEDICAL SUPPLIES,,
,8596024020299,129826892,MARTIANS IMUNACTIV SYRUP 150ML,,STADA,,ALPHAMED,,
,8596024019477,129816896,MARTIANS GUMMIES ELDERBERRY 60S,,STADA,,ALPHAMED,,
,8596024019453,129816900,MARTIANS GUMMIES ECHINACEA 60S,,STADA,,ALPHAMED,,
